LineId,Time,Level,Content,EventId,EventTemplate
47430,Fri Feb 10 07:14:55 2006,error,[client 66.132.131.11] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47431,Fri Feb 10 07:14:55 2006,error,[client 66.132.131.11] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47432,Fri Feb 10 07:14:55 2006,error,[client 66.132.131.11] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47433,Fri Feb 10 07:14:55 2006,error,[client 66.132.131.11] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47434,Fri Feb 10 07:14:55 2006,error,[client 66.132.131.11] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47435,Fri Feb 10 07:14:55 2006,error,[client 66.132.131.11] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47436,Fri Feb 10 07:14:55 2006,error,[client 66.132.131.11] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47437,Fri Feb 10 07:14:55 2006,error,[client 66.132.131.11] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47438,Fri Feb 10 07:14:55 2006,error,[client 66.132.131.11] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47439,Fri Feb 10 07:14:56 2006,error,[client 66.132.131.11] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47440,Fri Feb 10 07:14:56 2006,error,[client 66.132.131.11] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47449,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47450,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47451,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47452,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47453,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47454,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47455,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47456,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47457,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47458,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47459,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47460,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47461,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47462,Fri Feb 10 17:40:32 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/awstats/awstats.pl,E0,Unknown Event: <*>
47463,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47464,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47465,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47466,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47467,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47468,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47469,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47470,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47471,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47472,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47473,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47474,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47475,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47476,Fri Feb 10 17:40:33 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats.pl,E0,Unknown Event: <*>
47477,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47478,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47479,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47480,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47481,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47482,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47483,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47484,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47485,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47486,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47487,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47488,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47489,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47490,Fri Feb 10 17:40:34 2006,error,[client 144.202.242.108] script not found or unable to stat: /var/www/cgi-bin/awstats,E0,Unknown Event: <*>
47491,,,script not found or unable to stat,E0,Unparseable Line: <*>
47492,,,script not found or unable to stat,E0,Unparseable Line: <*>
47493,,,script not found or unable to stat,E0,Unparseable Line: <*>
47494,,,script not found or unable to stat,E0,Unparseable Line: <*>
47495,,,script not found or unable to stat,E0,Unparseable Line: <*>
47496,,,script not found or unable to stat,E0,Unparseable Line: <*>
47497,,,script not found or unable to stat,E0,Unparseable Line: <*>
47498,,,script not found or unable to stat,E0,Unparseable Line: <*>
47499,,,script not found or unable to stat,E0,Unparseable Line: <*>
47500,,,script not found or unable to stat,E0,Unparseable Line: <*>
47501,,,script not found or unable to stat,E0,Unparseable Line: <*>
47502,,,script not found or unable to stat,E0,Unparseable Line: <*>
47503,,,script not found or unable to stat,E0,Unparseable Line: <*>
47504,,,script not found or unable to stat,E0,Unparseable Line: <*>
47505,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47506,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47507,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47508,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47509,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47510,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47511,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47512,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47513,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47514,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47515,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47516,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47517,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47518,Fri Feb 10 17:40:37 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47519,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47520,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47521,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47522,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47523,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47524,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47525,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47526,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47527,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47528,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47529,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47530,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47531,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47532,Fri Feb 10 17:40:38 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47533,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47534,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47535,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47536,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47537,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47538,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47539,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47540,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47541,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47542,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47543,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47544,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47545,Fri Feb 10 17:40:39 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47546,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47547,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47548,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47549,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47550,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47551,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47552,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47553,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47554,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47555,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47556,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47557,Fri Feb 10 17:40:40 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47558,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47559,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47560,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47561,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47562,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47563,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47564,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47565,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47566,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47567,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47568,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47569,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47570,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47571,Fri Feb 10 17:40:41 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47572,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47573,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47574,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47575,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47576,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47577,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47578,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47579,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47580,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47581,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47582,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47583,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47584,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47585,Fri Feb 10 17:40:42 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47586,Fri Feb 10 17:40:43 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47587,Fri Feb 10 17:40:43 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47588,Fri Feb 10 17:40:43 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47589,,,script not found or unable to stat,E0,Unparseable Line: <*>
47590,,,script not found or unable to stat,E0,Unparseable Line: <*>
47591,,,script not found or unable to stat,E0,Unparseable Line: <*>
47592,,,script not found or unable to stat,E0,Unparseable Line: <*>
47593,,,script not found or unable to stat,E0,Unparseable Line: <*>
47594,,,script not found or unable to stat,E0,Unparseable Line: <*>
47595,,,script not found or unable to stat,E0,Unparseable Line: <*>
47596,,,script not found or unable to stat,E0,Unparseable Line: <*>
47597,,,script not found or unable to stat,E0,Unparseable Line: <*>
47598,,,script not found or unable to stat,E0,Unparseable Line: <*>
47599,,,script not found or unable to stat,E0,Unparseable Line: <*>
47600,,,script not found or unable to stat,E0,Unparseable Line: <*>
47601,,,script not found or unable to stat,E0,Unparseable Line: <*>
47602,,,script not found or unable to stat,E0,Unparseable Line: <*>
47603,Fri Feb 10 17:40:44 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47604,Fri Feb 10 17:40:44 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47605,Fri Feb 10 17:40:44 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47606,Fri Feb 10 17:40:44 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47607,Fri Feb 10 17:40:44 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47608,Fri Feb 10 17:40:44 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47609,Fri Feb 10 17:40:44 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47610,Fri Feb 10 17:40:44 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47611,Fri Feb 10 17:40:44 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47612,Fri Feb 10 17:40:44 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47613,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47614,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47615,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47616,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlrpc,E0,Unknown Event: <*>
47617,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47618,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47619,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47620,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47621,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47622,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47623,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47624,Fri Feb 10 17:40:45 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47625,Fri Feb 10 17:40:46 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47626,Fri Feb 10 17:40:46 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47627,Fri Feb 10 17:40:46 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47628,Fri Feb 10 17:40:46 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47629,Fri Feb 10 17:40:46 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47630,Fri Feb 10 17:40:46 2006,error,[client 144.202.242.108] File does not exist: /var/www/html/xmlsrv,E0,Unknown Event: <*>
47632,Fri Feb 10 19:24:39 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/mambo,E0,Unknown Event: <*>
47633,Fri Feb 10 19:24:39 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/mambo,E0,Unknown Event: <*>
47634,Fri Feb 10 19:24:40 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/mambo,E0,Unknown Event: <*>
47635,Fri Feb 10 19:24:41 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/cache,E0,Unknown Event: <*>
47636,Fri Feb 10 19:24:41 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/cache,E0,Unknown Event: <*>
47637,Fri Feb 10 19:24:41 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/cache,E0,Unknown Event: <*>
47638,,,script not found or unable to stat,E0,Unparseable Line: <*>
47639,,,script not found or unable to stat,E0,Unparseable Line: <*>
47640,,,script not found or unable to stat,E0,Unparseable Line: <*>
47641,,,script not found or unable to stat,E0,Unparseable Line: <*>
47642,,,script not found or unable to stat,E0,Unparseable Line: <*>
47643,,,script not found or unable to stat,E0,Unparseable Line: <*>
47644,,,script not found or unable to stat,E0,Unparseable Line: <*>
47645,,,script not found or unable to stat,E0,Unparseable Line: <*>
47646,Fri Feb 10 19:24:48 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47647,Fri Feb 10 19:24:48 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47648,,,script not found or unable to stat,E0,Unparseable Line: <*>
47649,Fri Feb 10 19:24:50 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47650,Fri Feb 10 19:24:50 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47651,Fri Feb 10 19:24:51 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47652,Fri Feb 10 19:24:51 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47653,Fri Feb 10 19:24:51 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47654,Fri Feb 10 19:24:52 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/blog,E0,Unknown Event: <*>
47655,Fri Feb 10 19:24:53 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47656,Fri Feb 10 19:24:53 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47657,Fri Feb 10 19:24:54 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/blogs,E0,Unknown Event: <*>
47658,Fri Feb 10 19:24:54 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47659,Fri Feb 10 19:24:54 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47660,Fri Feb 10 19:24:55 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/drupal,E0,Unknown Event: <*>
47661,Fri Feb 10 19:24:55 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47662,Fri Feb 10 19:24:55 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/wordpress,E0,Unknown Event: <*>
47663,Fri Feb 10 19:24:56 2006,error,[client 202.143.172.178] File does not exist: /var/www/html/phpgroupware,E0,Unknown Event: <*>
47664,,,script not found or unable to stat,E0,Unparseable Line: <*>
47665,,,script not found or unable to stat,E0,Unparseable Line: <*>
